ID,NetworkID,CircuitTypeID,Active,NoLongerUsed,NoLongerUsedDate,CutoverDate,OrderNumberID,OrderDate,DueDate,IEDate,DisconnectOrderDate,DisconnectDate,Node,Bandwidth,DLCI_VCI_EVC,VADI_School,VADI_Headend,CircuitID_School,CircuitID_Headend,Agg_Circuit,Router,T3_OC3,DisconnectOrder,Status,WANIPAddressHeadEnd,WANIPAddressSchool,AggSwitchIntsID,OrderNumber,CircuitVendorID
28043,78,19,NULL,0,NULL,2013-11-20 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-11-15 00:00:00.000,2013-11-15 00:00:00.000,NULL,NULL,2,20,105,KQGN982537-ATI,KRGN986984-ATI,32KEGS020831NY,32KFGS200494NY ,101,1,,,Active,10.254.16.17,10.254.16.18,1555,,2
26121,78,19,NULL,0,NULL,NULL,0,2011-12-05 00:00:00.000,NULL,NULL,NULL,NULL,2,10,,,32.LUXX.002695,,32.KFGS.196509,6,2,NULL,,Ordered,10.253.84.97,10.253.84.98,1736,,1
24202,79,19,1,NULL,NULL,2008-06-12 00:00:00.000,NULL,2007-09-20 00:00:00.000,2007-12-26 00:00:00.000,2007-12-26 00:00:00.000,NULL,NULL,2,10,2027,32.LVXX.002741,32.LUXX.001832,32.KEGS.002143,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.37,10.253.82.38,7297,NULL,1
27211,80,19,NULL,0,NULL,2011-12-12 00:00:00.000,0,2011-01-13 00:00:00.000,2011-11-21 00:00:00.000,2011-11-21 00:00:00.000,NULL,NULL,2,10,1350,32.LVXX.250489,32.LUXX.006191,32.KEGS.011467,32.KFGS.197202,10,2,NULL,,Active,10.253.84.177,10.253.84.178,7440,NULL,1
24204,81,19,1,NULL,NULL,2010-08-31 00:00:00.000,NULL,2010-04-01 00:00:00.000,2010-07-19 00:00:00.000,2010-07-19 00:00:00.000,NULL,NULL,2,40,1212,32.LVXX.010717,32.LUXX.006191,32.KEGS.007151,32.KFGS.197202,10,2,NULL,NULL,Active,10.253.84.181,10.253.84.182,7441,NULL,1
24205,82,19,1,NULL,NULL,2009-01-12 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-11-16 00:00:00.000,2007-11-16 00:00:00.000,NULL,NULL,2,10,683,32.LVXX.002013,32.LUXX.001234,32.KEGS.001495,32.KFGS.000599,1,1,NULL,NULL,Active,10.253.80.25,10.253.80.26,7249,NULL,1
24206,83,19,1,NULL,NULL,2008-04-25 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-03-04 00:00:00.000,2008-03-04 00:00:00.000,NULL,NULL,2,10,2133,32.LVXX.002744,32.LUXX.001832,32.KEGS.001979,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.41,10.253.82.42,7298,NULL,1
24207,84,19,1,NULL,NULL,2011-02-01 00:00:00.000,NULL,2010-04-01 00:00:00.000,2010-09-03 00:00:00.000,2010-09-03 00:00:00.000,NULL,NULL,2,40,1557,32.LVXX.250327,32.LUXX.006191,32.KEGS.009181,32.KFGS.197202,10,2,NULL,NULL,Active,10.253.84.185,10.253.84.186,7442,NULL,1
24208,85,19,1,NULL,NULL,2008-05-01 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-03-14 00:00:00.000,2008-03-14 00:00:00.000,NULL,NULL,2,10,2146,32.LVXX.002737,32.LUXX.001832,32.KEGS.001990,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.29,10.253.82.30,7295,NULL,1
27090,86,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2007-04-16 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,2,40,490,32.LVXX.002111,32.LUXX.001234,32.KEGS.001500,32.KFGS.000599,1,1,NULL,,Active,10.253.80.21,10.253.80.22,7248,C0020745478,1
24210,87,19,1,NULL,NULL,2009-08-19 00:00:00.000,NULL,2009-04-29 00:00:00.000,2009-07-31 00:00:00.000,2009-07-31 00:00:00.000,NULL,NULL,2,40,2554,32LVXX004751,32.LUXX.003158,32KEGS004316,32.KFGS.196806,7,1,NULL,NULL,Active,10.253.82.65,10.253.82.66,7303,NULL,1
28055,88,19,NULL,0,NULL,2013-11-26 00:00:00.000,NULL,2013-02-06 00:00:00.000,2013-11-21 00:00:00.000,2013-11-21 00:00:00.000,NULL,NULL,2,20,202,KQGN985437,KRGN986804,32KEGS021129NY,32KFGS200499NY ,102,2,,,Active,10.254.20.5,10.254.20.6,1845,,2
24212,89,19,1,NULL,NULL,2008-07-14 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-03-26 00:00:00.000,2008-03-26 00:00:00.000,NULL,NULL,2,40,2161,32.LVXX.002748,32.LUXX.001832,32.KEGS.001980,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.49,10.253.82.50,7300,NULL,1
26003,90,19,1,0,NULL,2011-01-05 00:00:00.000,0,2010-01-12 00:00:00.000,2010-12-03 00:00:00.000,2010-12-03 00:00:00.000,NULL,NULL,2,10,1175,32 LVXX 007076,32.LUXX.003158,32 KEGS 005749,32.KFGS.196806,7,1,NULL,,Active,10.253.82.117,10.253.82.118,7316,NULL,1
26111,91,19,NULL,0,NULL,2013-02-06 00:00:00.000,0,2011-12-05 00:00:00.000,2013-01-28 00:00:00.000,2013-01-28 00:00:00.000,NULL,NULL,2,10,1558,32.LVXX.250814,32.LUXX.006191,32.KEGS.016412,32.KFGS.197202,10,2,NULL,,Active,10.253.84.137,10.253.84.138,7430,,1
27912,92,19,NULL,0,NULL,2012-09-28 00:00:00.000,NULL,2011-12-05 00:00:00.000,2012-08-27 00:00:00.000,2012-08-27 00:00:00.000,NULL,NULL,2,10,1555,32.LVXX.250938,32.LUXX.006191,32.KEGS.016411,32.KFGS.197202,10,2,NULL,,Active,10.253.84.141,10.253.84.142,7431,,1
27907,93,19,NULL,0,NULL,2010-09-07 00:00:00.000,NULL,2010-04-01 00:00:00.000,2010-09-02 00:00:00.000,2010-09-02 00:00:00.000,NULL,NULL,2,50,1551,32.LVXX.010736,32.LUXX.006191,32.KEGS.007150,32.KFGS.197202,10,2,NULL,,Active,10.253.84.145,10.253.84.146,7432,,1
27313,94,19,NULL,0,NULL,2012-04-17 00:00:00.000,0,2012-01-13 00:00:00.000,2012-04-12 00:00:00.000,2012-04-12 00:00:00.000,NULL,NULL,2,10,1353,32.LVXX.250797.NY,32.LUXX.006191,32.KEGS.016402    ,32.KFGS.197202,10,2,NULL,,Active,10.253.84.149,10.253.84.150,7433,NULL,1
24218,95,19,1,NULL,NULL,2008-07-23 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-04-02 00:00:00.000,2008-04-02 00:00:00.000,NULL,NULL,2,10,2169,32.LVXX.002745,32.LUXX.001832,32.KEGS.001969,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.45,10.253.82.46,7299,NULL,1
27908,96,19,NULL,0,NULL,2011-10-04 00:00:00.000,NULL,2010-03-02 00:00:00.000,2011-09-27 00:00:00.000,2011-09-27 00:00:00.000,NULL,NULL,2,40,1240,32.LVXX.250474,32.LUXX.005592,32.KEGS.006438,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.129,10.253.82.130,7318,,1
24220,97,19,1,NULL,NULL,2010-09-07 00:00:00.000,NULL,2010-01-12 00:00:00.000,2010-09-02 00:00:00.000,2010-09-02 00:00:00.000,NULL,NULL,2,40,2240,32.LVXX.010957,32.LUXX.001832,32.KEGS.005982,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.53,10.253.82.54,7301,NULL,1
24221,98,19,1,NULL,NULL,2009-08-18 00:00:00.000,NULL,2008-07-18 00:00:00.000,2009-05-05 00:00:00.000,2009-05-05 00:00:00.000,NULL,NULL,2,10,2507,32.LVXX.003921,32.LUXX.002695,32.KEGS.002955,32.KFGS.196509,6,2,NULL,NULL,Active,10.253.84.77,10.253.84.78,7416,NULL,1
28044,99,19,NULL,0,NULL,2013-11-06 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-11-04 00:00:00.000,2013-11-04 00:00:00.000,NULL,NULL,2,20,106,KQGN982617-ATI,KRGN986984 ATI,32KEGS020835NY,32KFGS200494NY ,101,1,,,Active,10.254.16.21,10.254.16.22,1556,,2
24223,100,19,1,NULL,NULL,2007-09-10 00:00:00.000,NULL,2007-08-02 00:00:00.000,2007-08-10 00:00:00.000,2007-08-02 00:00:00.000,NULL,NULL,2,10,482,32.LVXX.002007,32.LUXX.001234,32.KEGS.001521,32.KFGS.000599,1,1,NULL,NULL,Active,10.253.80.29,10.253.80.30,7250,NULL,1
24224,101,19,1,NULL,NULL,2008-06-27 00:00:00.000,NULL,2008-03-27 00:00:00.000,2008-06-25 00:00:00.000,2008-06-25 00:00:00.000,NULL,NULL,2,10,2238,32.LVXX.003387,32.LUXX.001833,32.KEGS.002477,32.KFGS.000694,4,2,NULL,NULL,Active,10.253.86.57,10.253.86.58,7457,NULL,1
24225,102,19,1,NULL,NULL,2007-08-15 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-07-26 00:00:00.000,2007-08-02 00:00:00.000,NULL,NULL,2,10,480,32.LVXX.002009,32.LUXX.001234,32.KEGS.001504,32.KFGS.000599,1,1,NULL,NULL,Active,10.253.80.33,10.253.80.34,7251,NULL,1
28060,103,19,NULL,0,NULL,2014-02-19 00:00:00.000,NULL,2013-02-15 00:00:00.000,2014-02-10 00:00:00.000,2014-02-10 00:00:00.000,NULL,NULL,2,20,208,KQGN988629-ATI,KRGN986804,32KEGS021609NY,32KFGS200499NY,102,2,,,Active,10.254.20.29,10.254.20.30,1851,,2
25824,103,19,0,0,NULL,NULL,NULL,2012-07-23 00:00:00.000,NULL,NULL,NULL,NULL,2,10,,,32.LUXX.005592,,32.KFGS.197143  ,11,1,NULL,,Ordered,10.253.82.169,10.253.82.170,1545,,1
24227,104,19,1,NULL,NULL,2008-07-31 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-01-14 00:00:00.000,2008-01-14 00:00:00.000,NULL,NULL,2,40,2063,32.LVXX.002753,32.LUXX.001833,32.KEGS.001974,32.KFGS.000694,4,2,NULL,NULL,Active,10.253.86.9,10.253.86.10,7445,NULL,1
27911,105,19,NULL,0,NULL,2012-09-28 00:00:00.000,NULL,2011-10-06 00:00:00.000,2012-09-07 00:00:00.000,2012-09-07 00:00:00.000,NULL,NULL,2,10,1662,32.LVXX.250715,32.LUXX.005592,32.KEGS.014822,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.173,10.253.82.174,7329,,1
24229,106,19,1,NULL,NULL,2007-08-17 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-08-02 00:00:00.000,2007-08-02 00:00:00.000,NULL,NULL,2,10,485,32.LVXX.002112,32.LUXX.001234,32.KEGS.001505,32.KFGS.000599,1,1,NULL,NULL,Active,10.253.80.37,10.253.80.38,7252,NULL,1
24230,107,19,1,NULL,NULL,2008-07-24 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-02-11 00:00:00.000,2008-02-11 00:00:00.000,NULL,NULL,2,10,2111,32.LVXX.002746,32.LUXX.001832,32.KEGS.001970,32.KFGS.000693,3,1,NULL,NULL,Active,10.253.82.57,10.253.82.58,7302,NULL,1
24231,108,19,1,NULL,NULL,2008-04-22 00:00:00.000,NULL,2007-09-20 00:00:00.000,2007-12-21 00:00:00.000,2007-12-21 00:00:00.000,NULL,NULL,2,40,2025,32.LVXX.002668,32.LUXX.001240,32.KEGS.001993,32.KFGS.000600,2,2,NULL,NULL,Active,10.253.84.13,10.253.84.14,7401,NULL,1
25826,109,19,0,0,NULL,2013-06-13 00:00:00.000,0,2011-04-11 00:00:00.000,2013-05-31 00:00:00.000,2013-05-31 00:00:00.000,NULL,NULL,2,10,1664,32.LVXX.251115,32.LUXX.005592,32.KEGS.020646,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.177,10.253.82.178,7330,,1
27337,110,19,NULL,0,NULL,2012-05-08 00:00:00.000,0,2011-04-19 00:00:00.000,2012-04-24 00:00:00.000,2012-04-24 00:00:00.000,NULL,NULL,2,10,1504,32.LVXX.250613,32.LUXX.005592,32.KEGS.012737,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.181,10.253.82.182,7331,NULL,1
24234,111,19,1,NULL,NULL,2008-04-28 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-02-28 00:00:00.000,2008-02-28 00:00:00.000,NULL,NULL,2,10,2126,32.LVXX.002749,32.LUXX.001833,32.KEGS.001981,32.KFGS.000694,4,2,NULL,NULL,Active,10.253.86.1,10.253.86.2,7443,NULL,1
28052,112,19,NULL,0,NULL,2013-06-26 00:00:00.000,NULL,2013-01-31 00:00:00.000,2013-06-19 00:00:00.000,2013-06-19 00:00:00.000,NULL,NULL,2,20,116,KQGN984408 ATI,KRGN986984,32KEGS021061NY ,32KFGS200494NY ,101,1,,,Active,10.254.16.61,10.254.16.62,8122,3024-0598,2
24236,113,19,1,NULL,NULL,2007-12-04 00:00:00.000,NULL,2007-09-20 00:00:00.000,2007-11-29 00:00:00.000,2007-11-29 00:00:00.000,NULL,NULL,2,10,502,32.LVXX.002750,32.LUXX.001833,32.KEGS.001982,32.KFGS.000694,4,2,NULL,NULL,Active,10.253.86.5,10.253.86.6,7444,NULL,1
27562,114,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.270,NULL,NULL,NULL,NULL,2,40,1299,32.LVXX.250690,32.LUXX.006192,32.KEGS.014454,32.KFGS.197204,13,1,NULL,NULL,Planned,10.253.80.221,10.253.80.222,4961,,1
27502,114,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.510,NULL,NULL,NULL,NULL,2,40,1299,32.LVXX.250690,32.LUXX.006192,32.KEGS.014454,32.KFGS.197204,13,1,NULL,NULL,Planned,10.253.80.221,10.253.80.222,4961,,1
27437,114,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.450,NULL,NULL,NULL,NULL,2,40,1299,32.LVXX.250690,32.LUXX.006192,32.KEGS.014454,32.KFGS.197204,13,1,NULL,NULL,Planned,10.253.80.221,10.253.80.222,4961,,1
27842,114,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,2,40,1299,32.LVXX.250690,32.LUXX.006192,32.KEGS.014454,32.KFGS.197204,13,1,NULL,,Active,10.253.80.221,10.253.80.222,4961,C0020851336,1
27655,114,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:23.883,NULL,NULL,NULL,NULL,2,0,1299,32.LVXX.250690,32.LUXX.006192,32.KEGS.014454,32.KFGS.197204,13,1,NULL,NULL,Planned,10.253.80.221,10.253.80.222,4961,,1
28015,115,19,NULL,0,NULL,2013-02-13 00:00:00.000,NULL,2012-01-13 00:00:00.000,2013-01-16 00:00:00.000,2013-01-16 00:00:00.000,NULL,NULL,2,10,1663,32.LVXX.250801,32.LUXX.005592,32.KEGS.016407,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.133,10.253.82.134,7319,,1
27254,116,19,NULL,0,NULL,2012-02-06 00:00:00.000,0,2011-06-23 00:00:00.000,2012-01-26 00:00:00.000,2012-01-26 00:00:00.000,NULL,NULL,2,10,1298,32.LVXX.250689,32.LUXX.006193, 32.KEGS.014453,32.KFGS.197205,14,2,NULL,,Active,10.253.84.193,10.253.84.194,5334,NULL,1
27217,117,19,NULL,0,NULL,2012-01-06 00:00:00.000,0,2011-04-13 00:00:00.000,2011-12-16 00:00:00.000,2011-12-19 00:00:00.000,NULL,NULL,2,10,1500,32.LVXX.250602,32.LUXX.005592,32.KEGS.012662,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.137,10.253.82.138,7320,NULL,1
27363,118,19,NULL,0,NULL,2012-06-06 00:00:00.000,0,2011-01-10 00:00:00.000,2012-05-29 00:00:00.000,2012-05-29 00:00:00.000,NULL,NULL,2,10,1660,32.LVXX.250473,32.LUXX.005592, 32.KEGS.011365,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.141,10.253.82.142,7321,NULL,1
27336,119,19,NULL,0,NULL,2012-05-08 00:00:00.000,0,2011-03-17 00:00:00.000,2012-04-25 00:00:00.000,2012-04-25 00:00:00.000,NULL,NULL,2,10,1505,32.LVXX.250556,32.LUXX.005592  ,32.KEGS.012287,32.KFGS.197143  ,11,1,NULL,,Active,10.253.82.145,10.253.82.146,7322,NULL,1
28093,120,19,NULL,0,NULL,2013-03-01 00:00:00.000,NULL,2013-02-20 00:00:00.000,2013-03-01 00:00:00.000,2013-03-01 00:00:00.000,NULL,NULL,2,30,1223,32.LVXX.250560,32.LUXX.005592,32.KEGS.012353,32.KFGS.197143,11,1,NULL,,Active,10.253.82.149,10.253.82.150,7323,c0020875717,1
27701,121,19,NULL,0,NULL,2012-08-29 00:00:00.000,NULL,2011-12-05 00:00:00.000,2012-07-30 00:00:00.000,2012-07-30 00:00:00.000,NULL,NULL,2,10,1702,32.LVXX.250811,32.LUXX.006071,32.KEGS.016410,32.KFGS.197181,12,2,NULL,,Active,10.253.86.129,10.253.86.130,7473,,1
28057,122,19,NULL,0,NULL,NULL,NULL,2013-02-06 00:00:00.000,NULL,NULL,NULL,NULL,2,20,204,,,,,102,2,,,Ordered,10.254.20.13,10.254.20.14,1847,,2
26128,122,19,NULL,0,NULL,2013-05-22 00:00:00.000,NULL,2013-03-15 00:00:00.000,2013-05-16 00:00:00.000,2013-05-16 00:00:00.000,NULL,NULL,2,10,3142,32.LVXX.251141,32.LUXX.006071,32.KEGS.021399,32.KFGS.197181,12,2,NULL,,Active,10.253.86.165,10.253.86.166,7482,,1
28333,123,19,NULL,0,NULL,2012-02-02 00:00:00.000,NULL,2012-01-27 00:00:00.000,2012-01-27 00:00:00.000,2012-01-27 00:00:00.000,NULL,NULL,2,40,1310,32.LVXX.250700,32.LUXX.006633,32.KEGS.014459,32.KFGS.197206,15,1,NULL,,Active,10.253.82.245,10.253.82.246,7346,,1
27269,124,19,NULL,0,NULL,2012-02-13 00:00:00.000,0,2011-06-23 00:00:00.000,2012-01-26 00:00:00.000,2012-01-26 00:00:00.000,NULL,NULL,2,20,1314,32.LVXX.250696,32.LUXX.006633,32.KEGS.014460 ,32.KFGS.197206,15,1,NULL,,Active,10.253.82.225,10.253.82.226,7341,NULL,1
28050,125,19,NULL,0,NULL,2013-07-25 00:00:00.000,NULL,2013-01-31 00:00:00.000,2013-06-28 00:00:00.000,2013-06-28 00:00:00.000,NULL,NULL,2,20,114,KQGN983848 ATI,KRGN986984 ATI,32KEGS021014NY,32KFGS200494NY	ATT EVPL 2013 UPGRADE 1/31/2013	06M098	06M098	333 7TH AVENUE	512 WEST 212 STREET	32KFGS200494NY 	KRGN986984	101	1	GE 13/20.14	114	PD	20/20	32KEGS021014NY	KQGN983848 	10.254.16.53	10.254.16.54	255.255.255.252	6/28/13,101,1,,,Active,10.254.16.53,10.254.16.54,1564,,2
26385,125,19,NULL,NULL,NULL,NULL,NULL,2011-03-07 00:00:00.000,NULL,NULL,NULL,NULL,2,10,,,32.LUXX.006071,,32.KFGS.197181,12,2,NULL,NULL,Ordered,10.253.86.169,10.253.86.170,1838,,1
26123,126,19,NULL,0,NULL,2013-04-25 00:00:00.000,NULL,2012-07-23 00:00:00.000,2013-04-08 00:00:00.000,2013-04-08 00:00:00.000,NULL,NULL,2,10,1841,32.LVXX.251005,32.LUXX.002695,32.KEGS.018370,32.KFGS.196509,6,2,NULL,,Active,10.253.84.109,10.253.84.110,7424,,1
27405,127,19,NULL,0,NULL,2012-07-25 00:00:00.000,NULL,2011-02-23 00:00:00.000,2012-06-25 00:00:00.000,2012-06-25 00:00:00.000,NULL,NULL,2,10,1509,32.LVXX.250911,32.LUXX.003158,32.KEGS.017182,32.KFGS.196806,7,1,NULL,,Active,10.253.82.113,10.253.82.114,7315,,1
27220,128,19,NULL,0,NULL,2012-01-10 00:00:00.000,0,2011-11-03 00:00:00.000,2011-12-27 00:00:00.000,2011-12-27 00:00:00.000,NULL,NULL,2,10,1273,32.LVXX.250736,32.LUXX.006071,32.KEGS.014998,32.KFGS.197181,12,2,NULL,,Active,10.253.86.173,10.253.86.174,7484,NULL,1
27091,129,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,2,40,504,32.LVXX.002114,32.LUXX.001240,32.KEGS.001506,32.KFGS.000600,2,2,NULL,,Active,10.253.84.37,10.253.84.38,7407,C0020745480,1
26130,130,19,NULL,0,NULL,2012-04-25 00:00:00.000,NULL,2012-07-23 00:00:00.000,2013-04-08 00:00:00.000,2013-04-08 00:00:00.000,NULL,NULL,2,10,1844,32.LVXX.251039,32.LUXX.006071,32.KEGS.018855,32.KFGS.197181,12,2,NULL,,Active,10.253.86.177,10.253.86.178,7485,,1
24257,131,19,1,NULL,NULL,2008-05-09 00:00:00.000,NULL,2007-09-20 00:00:00.000,2008-01-04 00:00:00.000,2008-01-04 00:00:00.000,NULL,NULL,2,10,2041,32.LVXX.002732,32.LUXX.001834,32.KEGS.001987,32.KFGS.000718,5,1,NULL,NULL,Active,10.253.80.65,10.253.80.66,7258,NULL,1
27656,132,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:23.923,NULL,NULL,NULL,NULL,2,0,2006,32.LVXX.002728,32.LUXX.001834,32.KEGS.001997,32.KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.69,10.253.80.70,7259,,1
27438,132,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.493,NULL,NULL,NULL,NULL,2,40,2006,32.LVXX.002728,32.LUXX.001834,32.KEGS.001997,32.KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.69,10.253.80.70,7259,,1
27563,132,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.283,NULL,NULL,NULL,NULL,2,40,2006,32.LVXX.002728,32.LUXX.001834,32.KEGS.001997,32.KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.69,10.253.80.70,7259,,1
27503,132,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.527,NULL,NULL,NULL,NULL,2,40,2006,32.LVXX.002728,32.LUXX.001834,32.KEGS.001997,32.KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.69,10.253.80.70,7259,,1
27843,132,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,2,40,2006,32.LVXX.002728,32.LUXX.001834,32.KEGS.001997,32.KFGS.000718,5,1,NULL,,Active,10.253.80.69,10.253.80.70,7259,C0020851344,1
26131,133,19,NULL,0,NULL,2013-04-25 00:00:00.000,NULL,2012-07-23 00:00:00.000,2013-04-08 00:00:00.000,2013-04-08 00:00:00.000,NULL,NULL,2,10,1843,32.LVXX.251039,32.LUXX.006071,32.KEGS.018855,32.KFGS.197181,12,2,NULL,,Active,10.253.86.181,10.253.86.182,7486,,1
27092,134,19,NULL,0,NULL,2011-07-27 00:00:00.000,NULL,2011-07-13 00:00:00.000,2011-07-19 00:00:00.000,2011-07-19 00:00:00.000,NULL,NULL,2,40,2030,32.LVXX.002759,32.LUXX.001833,32.KEGS.001985,32.KFGS.000694,4,2,NULL,,Active,10.253.86.29,10.253.86.30,7450,C0020745471,1
28014,135,19,NULL,0,NULL,2013-02-12 00:00:00.000,NULL,2012-07-23 00:00:00.000,2012-11-30 00:00:00.000,2012-11-30 00:00:00.000,NULL,NULL,2,10,1703,32.LVXX.251051,32.LUXX.006071,32.KEGS.019439,32.KFGS.197181,12,2,NULL,,Active,10.253.86.185,10.253.86.186,7487,,1
28045,136,19,NULL,0,NULL,2013-12-11 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-12-06 00:00:00.000,2013-12-06 00:00:00.000,NULL,NULL,2,20,108,KQGN982667-ATI,KRGN986984,32KEGS022194NY,32KFGS200494NY ,101,1,,,Active,10.254.16.29,10.254.16.30,1558,,2
26122,136,19,NULL,0,NULL,NULL,0,2011-06-22 00:00:00.000,NULL,NULL,NULL,NULL,2,10,,,32.LUXX.002695,,32.KFGS.196509,6,2,NULL,,Ordered,10.253.84.101,10.253.84.102,1737,,1
24263,137,19,1,NULL,NULL,2010-08-13 00:00:00.000,NULL,2010-03-29 00:00:00.000,2010-07-14 00:00:00.000,2010-07-14 00:00:00.000,NULL,NULL,2,10,1196,32.LVXX.011096,32.LUXX.006071,32.KEGS.006868,32.KFGS.197181,12,2,NULL,NULL,Active,10.253.86.133,10.253.86.134,7474,NULL,1
26125,138,19,NULL,0,NULL,NULL,0,2011-12-05 00:00:00.000,NULL,NULL,NULL,NULL,2,10,,,32.LUXX.006071,,32.KFGS.197181,12,2,NULL,,Ordered,10.253.86.137,10.253.86.138,1830,,1
28046,138,19,NULL,0,NULL,2013-12-11 00:00:00.000,NULL,2013-01-26 00:00:00.000,2013-12-04 00:00:00.000,2013-12-03 00:00:00.000,NULL,NULL,2,20,109,KQGN982101-ATI,KRGN986984-ATI,32KEGS020766NY,32KFGS200494NY ,101,1,,,Active,10.254.16.33,10.254.16.34,1559,,2
24265,139,19,1,NULL,NULL,2008-06-16 00:00:00.000,NULL,2007-04-16 00:00:00.000,2008-06-11 00:00:00.000,2008-06-11 00:00:00.000,NULL,NULL,2,10,2217,32.LVXX.003351,32.LUXX.001240,32.KEGS.001496,32.KFGS.000600,2,2,NULL,NULL,Active,10.253.84.33,10.253.84.34,7406,NULL,1
27657,140,16,NULL,NULL,NULL,NULL,NULL,2012-08-21 16:01:23.963,NULL,NULL,NULL,NULL,2,0,2049,32.LVXX.002729,32.LUXX.001834,32.KEGS.001991,32KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.73,10.253.80.74,7260,,1
27439,140,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:29:27.537,NULL,NULL,NULL,NULL,2,40,2049,32.LVXX.002729,32.LUXX.001834,32.KEGS.001991,32KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.73,10.253.80.74,7260,,1
27844,140,19,NULL,0,NULL,2012-09-06 00:00:00.000,NULL,2012-08-14 00:00:00.000,2012-09-06 00:00:00.000,2012-09-06 00:00:00.000,NULL,NULL,2,40,2049,32.LVXX.002729,32.LUXX.001834,32.KEGS.001991,32KFGS.000718,5,1,NULL,,Active,10.253.80.73,10.253.80.74,7260,C0020851413,1
27564,140,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:45:11.300,NULL,NULL,NULL,NULL,2,40,2049,32.LVXX.002729,32.LUXX.001834,32.KEGS.001991,32KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.73,10.253.80.74,7260,,1
27504,140,16,NULL,NULL,NULL,NULL,NULL,2012-08-14 14:44:09.540,NULL,NULL,NULL,NULL,2,40,2049,32.LVXX.002729,32.LUXX.001834,32.KEGS.001991,32KFGS.000718,5,1,NULL,NULL,Planned,10.253.80.73,10.253.80.74,7260,,1
24267,141,19,1,NULL,NULL,2007-09-12 00:00:00.000,NULL,2007-04-16 00:00:00.000,2007-09-12 00:00:00.000,2007-09-12 00:00:00.000,NULL,NULL,2,10,558,32.LVXX.002113,32.LUXX.001240,32.KEGS.001497,32.KFGS.000600,2,2,NULL,NULL,Active,10.253.84.29,10.253.84.30,7405,NULL,1
